Datetime,Open,High,Low,Close,Volume,QuantityVol
1609113600000,1431.9,1479.0,1416.4,1438.7,353553,353.553
1609128000000,1438.1,1496.7,1431.7,1482.4,336927,336.927
1609142400000,1483.3,1515.8,1450.3,1476.9,619310,619.31
1609156800000,1478.4,1482.2,1431.7,1442.4,434508,434.508
1609171200000,1441.6,1480.6,1433.5,1471.4,286786,286.786
1609185600000,1471.8,1493.6,1440.9,1455.4,430044,430.044
1609200000000,1457.5,1487.3,1371.4,1377.5,716583,716.583
1609214400000,1377.3,1408.6,1361.2,1387.4,338753,338.753
1609228800000,1388.0,1409.4,1356.9,1376.2,293451,293.451
1609243200000,1376.0,1399.6,1364.2,1367.3,247874,247.874
1609257600000,1367.9,1400.0,1323.9,1388.7,477606,477.606
1609272000000,1388.6,1413.1,1384.1,1395.4,308483,308.483
1609286400000,1394.9,1421.1,1380.5,1390.9,377993,377.993
1609300800000,1391.4,1407.4,1370.7,1392.7,317624,317.624
1609315200000,1392.6,1409.4,1367.5,1385.5,417741,417.741
1609329600000,1384.2,1398.7,1371.9,1397.0,281347,281.347
1609344000000,1397.5,1498.8,1382.6,1436.8,1020060,1020.06
1609358400000,1435.9,1483.4,1423.2,1442.0,337362,337.362
1609372800000,1444.0,1450.5,1382.2,1395.5,477304,477.304
1609387200000,1395.9,1471.7,1386.8,1444.3,599914,599.914
1609401600000,1444.5,1577.9,1430.8,1556.0,1211431,1211.431
1609416000000,1556.6,1658.9,1528.9,1614.4,2919947,2919.947
1609430400000,1615.6,1645.2,1557.6,1574.4,1179642,1179.642
1609444800000,1573.4,1633.3,1541.9,1623.1,654641,654.641
1609459200000,1622.0,1698.3,1585.4,1670.7,1018250,1018.25
1609473600000,1671.2,1674.5,1599.5,1634.2,1098983,1098.983
1609488000000,1634.0,1651.5,1577.2,1645.7,951056,951.056
1609502400000,1646.0,1683.8,1613.5,1655.9,1106558,1106.558
1609516800000,1657.8,1673.2,1520.0,1560.9,2577931,2577.931
1609531200000,1559.1,1595.6,1552.4,1582.6,1267595,1267.595
1609545600000,1582.2,1583.6,1501.6,1549.8,1993456,1993.456
1609560000000,1549.5,1564.7,1532.7,1542.9,394737,394.737
1609574400000,1543.7,1553.7,1504.2,1543.2,518483,518.483
1609588800000,1542.6,1585.0,1515.3,1536.1,801702,801.702
1609603200000,1537.6,1576.3,1512.7,1523.5,709707,709.707
1609617600000,1522.9,1531.9,1448.2,1475.8,786792,786.792
1609632000000,1477.2,1494.3,1453.0,1492.9,455021,455.021
1609646400000,1492.2,1519.5,1457.7,1460.1,491495,491.495
1609660800000,1459.9,1499.9,1455.0,1492.4,434545,434.545
1609675200000,1490.9,1664.2,1484.9,1602.2,2459141,2459.141
1609689600000,1602.9,1641.6,1544.2,1569.2,1182155,1182.155
1609704000000,1569.7,1639.0,1569.7,1611.0,542374,542.374
1609718400000,1614.0,1725.2,1612.1,1688.9,1183751,1183.751
1609732800000,1687.3,1736.2,1588.2,1622.5,1270845,1270.845
1609747200000,1626.9,1647.6,1477.9,1541.5,1882060,1882.06
1609761600000,1541.5,1565.1,1512.7,1550.8,478869,478.869
1609776000000,1550.3,1565.2,1489.5,1546.5,668947,668.947
1609790400000,1546.7,1564.7,1505.7,1564.3,280900,280.9
1609804800000,1564.2,1589.7,1488.8,1495.8,677470,677.47
1609819200000,1495.1,1516.5,1456.0,1477.1,570795,570.795
1609833600000,1477.5,1551.6,1477.4,1544.2,505050,505.05
1609848000000,1544.1,1559.0,1501.5,1549.0,681617,681.617
1609862400000,1550.1,1640.0,1518.3,1543.4,1018077,1018.077
1609876800000,1544.3,1570.3,1531.1,1542.7,324763,324.763
1609891200000,1543.0,1558.9,1510.5,1522.7,323481,323.481
1609905600000,1521.4,1589.6,1513.7,1553.1,457786,457.786
1609920000000,1554.4,1610.9,1536.2,1603.6,629885,629.885
1609934400000,1604.6,1605.4,1539.5,1564.4,913213,913.213
1609948800000,1565.3,1628.8,1544.3,1544.8,616293,616.293
1609963200000,1547.7,1607.2,1522.1,1586.3,401828,401.828
1609977600000,1585.4,1588.9,1524.2,1555.1,561929,561.929
1609992000000,1555.0,1783.9,1549.1,1709.3,2901266,2901.266
1610006400000,1713.4,1932.3,1643.1,1876.8,1860213,1860.213
1610020800000,1876.3,2060.8,1846.9,2011.0,2573388,2573.388
1610035200000,2012.7,2054.3,1681.4,1851.0,2133888,2133.888
1610049600000,1849.6,1901.3,1766.5,1813.9,707306,707.306
1610064000000,1813.7,1864.1,1618.2,1721.3,2070436,2070.436
1610078400000,1722.3,1867.6,1663.0,1857.0,2746902,2746.902
1610092800000,1856.9,1926.4,1796.3,1838.8,1590580,1590.58
1610107200000,1838.9,2003.7,1806.6,1858.4,2712920,2712.92
1610121600000,1863.1,2023.1,1834.5,1849.7,1935656,1935.656
1610136000000,1848.7,1912.3,1773.0,1908.0,1394449,1394.449
1610150400000,1910.2,2057.8,1842.3,2026.2,2057019,2057.019
1610164800000,2026.6,2031.0,1915.7,2013.5,2025096,2025.096
1610179200000,2015.1,2072.6,1955.8,1989.0,1775092,1775.092
1610193600000,1989.9,2028.0,1948.5,1994.8,1052752,1052.752
1610208000000,1999.0,2006.2,1924.3,1992.2,715325,715.325
1610222400000,1993.1,1997.6,1899.1,1929.8,565282,565.282
1610236800000,1930.7,2111.2,1930.7,2030.7,972596,972.596
1610251200000,2031.4,2201.5,2023.7,2171.4,1127357,1127.357
1610265600000,2173.6,2177.3,1944.7,1958.0,2437097,2437.097
1610280000000,1958.6,2032.5,1900.1,1971.7,1725510,1725.51
1610294400000,1972.3,1988.0,1804.5,1889.6,537941,537.941
1610308800000,1886.0,1891.2,1830.7,1882.8,386801,386.801
1610323200000,1883.7,1884.5,1642.9,1713.4,944589,944.589
1610337600000,1713.8,1730.0,1619.5,1685.2,763120,763.12
1610352000000,1685.7,1740.0,1653.4,1656.8,407699,407.699
1610366400000,1656.6,1700.0,1540.0,1574.7,903166,903.166
1610380800000,1574.0,1588.5,1450.3,1507.5,1276579,1276.579
1610395200000,1507.0,1635.1,1477.5,1625.9,815142,815.142
1610409600000,1624.7,1683.1,1565.5,1666.8,562592,562.592
1610424000000,1667.7,1707.6,1635.9,1698.3,505524,505.524
1610438400000,1697.2,1703.0,1626.6,1649.5,466117,466.117
1610452800000,1650.0,1688.1,1538.8,1592.5,916364,916.364
1610467200000,1594.4,1679.0,1594.4,1633.0,473432,473.432
1610481600000,1634.3,1654.1,1570.6,1597.1,356228,356.228
1610496000000,1597.4,1604.8,1538.9,1576.7,480023,480.023
1610510400000,1578.1,1613.0,1552.8,1609.5,290154,290.154
1610524800000,1609.1,1680.0,1585.6,1649.4,615287,615.287
1610539200000,1649.2,1744.6,1622.0,1714.7,1378002,1378.002
1610553600000,1718.5,1766.0,1674.2,1726.4,481039,481.039
1610568000000,1728.6,1772.5,1706.5,1766.1,338601,338.601
1610582400000,1768.0,1778.4,1681.3,1691.9,365119,365.119
1610596800000,1690.8,1777.1,1663.5,1762.8,436064,436.064
1610611200000,1763.0,1772.0,1717.4,1740.4,390330,390.33
1610625600000,1738.8,1789.0,1708.8,1747.2,489468,489.468
1610640000000,1748.3,1850.5,1734.1,1831.4,663618,663.618
1610654400000,1831.4,1867.0,1785.5,1863.0,534816,534.816
1610668800000,1865.7,1871.4,1769.3,1784.2,608091,608.091
1610683200000,1784.2,1838.2,1762.6,1835.9,704411,704.411
1610697600000,1839.0,1874.4,1807.4,1819.5,618962,618.962
1610712000000,1821.1,1895.2,1718.0,1738.2,975760,975.76
